https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1716681600,2024-05-26 00:00:00,BTC/USDT,69276,69524,68284,68568,2.87800058,197338.74376944
1716595200,2024-05-25 00:00:00,BTC/USDT,68562,69594,68546,69260,2.15017206,148920.9168756
1716508800,2024-05-24 00:00:00,BTC/USDT,67978,69247,66632,68532,6.77502212,464305.81592784
1716422400,2024-05-23 00:00:00,BTC/USDT,69157,70054,66312,67963,31.01513213,2107881.42495119
1716336000,2024-05-22 00:00:00,BTC/USDT,70183,70645,68869,69189,29.47119927,2039082.80629203
1716249600,2024-05-21 00:00:00,BTC/USDT,71424,71928,69200,70129,30.13204996,2113130.53164484
1716163200,2024-05-20 00:00:00,BTC/USDT,66227,71500,66090,71402,40.75708606,2910137.45885612
1716076800,2024-05-19 00:00:00,BTC/USDT,66970,67673,65920,66278,6.83081325,452732.64058350003
1715990400,2024-05-18 00:00:00,BTC/USDT,67010,67358,66597,66917,31.46786592,2105735.1837686403
1715904000,2024-05-17 00:00:00,BTC/USDT,65240,67403,65150,67016,11.70753047,784591.86197752
1715817600,2024-05-16 00:00:00,BTC/USDT,66269,66733,64631,65307,11.30340549,738191.50233543
1715731200,2024-05-15 00:00:00,BTC/USDT,61586,66421,61358,66226,33.03458816,2187748.63548416
1715644800,2024-05-14 00:00:00,BTC/USDT,62932,63100,61160,61605,35.28169779,2173528.9923529504
1715558400,2024-05-13 00:00:00,BTC/USDT,61484,63425,60798,62963,60.27479023,3795081.6172514902
1715472000,2024-05-12 00:00:00,BTC/USDT,60830,61852,60626,61470,3.11001335,191172.5206245
1715385600,2024-05-11 00:00:00,BTC/USDT,60808,61482,60505,60813,2.67632274,162755.21478761997
1715299200,2024-05-10 00:00:00,BTC/USDT,63073,63443,58010,60801,59.43753632,3613861.64579232
1715212800,2024-05-09 00:00:00,BTC/USDT,61170,63417,60626,63056,11.54057912,727702.75699072
1715126400,2024-05-08 00:00:00,BTC/USDT,62376,62974,60930,61223,19.84262733,1214825.17302459
1715040000,2024-05-07 00:00:00,BTC/USDT,63196,64374,62255,62255,10.39524578,647156.0260339
1714953600,2024-05-06 00:00:00,BTC/USDT,64076,65502,62725,63219,18.76939775,1186582.55635725
1714867200,2024-05-05 00:00:00,BTC/USDT,63933,64568,62891,63989,6.63246355,424404.71010095
1714780800,2024-05-04 00:00:00,BTC/USDT,62920,64503,62566,63861,10.71344844,684171.5308268401
1714694400,2024-05-03 00:00:00,BTC/USDT,59071,63303,58836,62863,63.11709752,3967730.10139976
1714608000,2024-05-02 00:00:00,BTC/USDT,58326,59606,56950,59110,25.80761502,1525488.1238322
1714521600,2024-05-01 00:00:00,BTC/USDT,60683,60747,56586,58350,57.67998770,3365627.282295
1714435200,2024-04-30 00:00:00,BTC/USDT,63797,64704,59170,60687,56.68446370,3440010.0485619
1714348800,2024-04-29 00:00:00,BTC/USDT,63110,64182,61789,63854,8.41293377,537199.47294958
1714262400,2024-04-28 00:00:00,BTC/USDT,63472,64310,62785,63101,6.44938179,406962.44033079
1714176000,2024-04-27 00:00:00,BTC/USDT,63770,63869,62415,63504,12.58342056,799097.53924224
1714089600,2024-04-26 00:00:00,BTC/USDT,64575,64787,63352,63791,12.99319010,828848.5896691
1714003200,2024-04-25 00:00:00,BTC/USDT,64277,65284,62823,64491,21.54226873,1389282.45266643
1713916800,2024-04-24 00:00:00,BTC/USDT,66466,67057,63663,64301,11.25215223,723524.64054123
1713830400,2024-04-23 00:00:00,BTC/USDT,66799,67169,65805,66411,5.55564595,368956.00318545
1713744000,2024-04-22 00:00:00,BTC/USDT,64916,67226,64508,66817,6.32742277,422779.40722309
1713657600,2024-04-21 00:00:00,BTC/USDT,64850,65674,64270,64976,23.74011670,1542537.8226992001
1713571200,2024-04-20 00:00:00,BTC/USDT,63777,65420,63142,64956,41.74927172,2711865.6938443203
1713484800,2024-04-19 00:00:00,BTC/USDT,63420,65427,59605,63797,63.35428314,4041813.20148258
1713398400,2024-04-18 00:00:00,BTC/USDT,61200,64118,60840,63476,53.98485765,3426742.8241914003
1713312000,2024-04-17 00:00:00,BTC/USDT,63788,64503,59700,61354,50.89404885,3122553.4731429
1713225600,2024-04-16 00:00:00,BTC/USDT,63445,64343,61618,63797,68.90463200,4395908.807704001
1713139200,2024-04-15 00:00:00,BTC/USDT,65525,66811,62347,63425,38.80785244,2461388.041007
1713052800,2024-04-14 00:00:00,BTC/USDT,63870,65806,62152,65688,95.96530268,6303768.80244384
1712966400,2024-04-13 00:00:00,BTC/USDT,67056,67916,61000,63963,180.68065530,11556876.7549539
1712880000,2024-04-12 00:00:00,BTC/USDT,69999,71220,65207,67205,70.07432557,4709345.04993185
1712793600,2024-04-11 00:00:00,BTC/USDT,70669,71284,69593,70002,10.55017999,738533.69965998
1712707200,2024-04-10 00:00:00,BTC/USDT,69133,71141,67537,70627,23.12204499,1633040.67150873
1712620800,2024-04-09 00:00:00,BTC/USDT,71635,71671,68223,69165,20.42588264,1412756.1727956
1712534400,2024-04-08 00:00:00,BTC/USDT,69305,72742,69108,71620,29.83316453,2136651.2436386
1712448000,2024-04-07 00:00:00,BTC/USDT,68942,70300,67800,69460,13.59420890,944253.750194
1712361600,2024-04-06 00:00:00,BTC/USDT,67827,69671,67468,68890,4.80019753,330685.6078417
1712275200,2024-04-05 00:00:00,BTC/USDT,68490,68704,66000,67812,39.02065981,2646068.98303572
1712188800,2024-04-04 00:00:00,BTC/USDT,65939,69300,65100,68499,83.87810876,5745566.57195124
1712102400,2024-04-03 00:00:00,BTC/USDT,65502,66900,64500,65971,26.82020272,1769355.59364112
1712016000,2024-04-02 00:00:00,BTC/USDT,69647,69670,64594,65425,89.47940795,5854190.265128749
1711929600,2024-04-01 00:00:00,BTC/USDT,71273,71273,68072,69696,27.04271375,1884768.97752
1711843200,2024-03-31 00:00:00,BTC/USDT,69585,71350,69547,71350,9.47345036,675930.683186
1711756800,2024-03-30 00:00:00,BTC/USDT,69847,70306,69561,69587,3.36778905,234354.33662234998
1711670400,2024-03-29 00:00:00,BTC/USDT,70803,70910,69006,69878,25.04879580,1750359.7529124
1711584000,2024-03-28 00:00:00,BTC/USDT,69431,72199,68916,70767,47.10517991,3333492.26669097
1711497600,2024-03-27 00:00:00,BTC/USDT,69986,71712,68420,69496,65.58195666,4557683.660043361
1711411200,2024-03-26 00:00:00,BTC/USDT,69917,71538,69291,70023,25.91478338,1814630.87661774
1711324800,2024-03-25 00:00:00,BTC/USDT,67221,71141,66400,69932,42.73118077,2988276.93360764
1711238400,2024-03-24 00:00:00,BTC/USDT,64096,67606,63797,67230,18.29095990,1229701.234077
1711152000,2024-03-23 00:00:00,BTC/USDT,63751,65977,63011,63925,12.27691806,784801.9869855
1711065600,2024-03-22 00:00:00,BTC/USDT,65472,66620,62316,63783,62.28751587,3972884.62473621
1710979200,2024-03-21 00:00:00,BTC/USDT,67840,68217,64567,65454,61.95452498,4055171.47804092
1710892800,2024-03-20 00:00:00,BTC/USDT,61925,68080,60769,67883,88.02554630,5975438.1594829
1710806400,2024-03-19 00:00:00,BTC/USDT,67552,68113,61562,61905,138.24579309,8558105.82123645
1710720000,2024-03-18 00:00:00,BTC/USDT,68373,68914,66577,67588,97.96719364,6621406.683740321
1710633600,2024-03-17 00:00:00,BTC/USDT,65355,68900,64567,68404,44.96507859,3075791.23587036
1710547200,2024-03-16 00:00:00,BTC/USDT,69501,70040,64825,65352,56.64007115,3701541.9297948
1710460800,2024-03-15 00:00:00,BTC/USDT,71404,72417,65602,69428,176.91191745,12282640.6047186
1710374400,2024-03-14 00:00:00,BTC/USDT,73084,73748,68600,71391,103.64793844,7399529.97317004
1710288000,2024-03-13 00:00:00,BTC/USDT,71448,73656,71339,73087,35.41258056,2588199.27538872
1710201600,2024-03-12 00:00:00,BTC/USDT,72078,73087,68626,71475,133.29335401,9527142.47786475
1710115200,2024-03-11 00:00:00,BTC/USDT,68957,72800,67000,72084,50.48767695,3639353.7052638
1710028800,2024-03-10 00:00:00,BTC/USDT,68341,69870,68104,68959,32.23882107,2223156.86216613
1709942400,2024-03-09 00:00:00,BTC/USDT,68074,68541,67876,68344,10.47880932,716163.74416608
1709856000,2024-03-08 00:00:00,BTC/USDT,66824,70276,66123,68145,72.27600029,4925248.03976205
1709769600,2024-03-07 00:00:00,BTC/USDT,66047,67984,65575,66825,23.81954021,1591740.77453325
1709683200,2024-03-06 00:00:00,BTC/USDT,63707,67645,62800,66074,70.80624657,4678451.93586618
1709596800,2024-03-05 00:00:00,BTC/USDT,68200,69086,59000,63758,252.36332860,16090181.1048788
1709510400,2024-03-04 00:00:00,BTC/USDT,63113,68490,62400,68217,71.94015547,4907541.58569699
1709424000,2024-03-03 00:00:00,BTC/USDT,61985,63209,61336,63133,11.42125690,721058.2118677
1709337600,2024-03-02 00:00:00,BTC/USDT,62373,62433,61582,61963,13.02075909,806805.29549367
1709251200,2024-03-01 00:00:00,BTC/USDT,61144,63109,60783,62378,35.72603759,2228518.7727890196
1709164800,2024-02-29 00:00:00,BTC/USDT,62429,63608,60385,61130,57.33989918,3505188.0368734
1709078400,2024-02-28 00:00:00,BTC/USDT,57038,64000,56711,62453,133.45476948,8334650.718334441
1708992000,2024-02-27 00:00:00,BTC/USDT,54515,57500,54466,57066,63.99321997,3651837.09080802
1708905600,2024-02-26 00:00:00,BTC/USDT,51722,54913,50909,54485,89.10472706,4854871.0538641
1708819200,2024-02-25 00:00:00,BTC/USDT,51574,51968,51288,51729,7.93037695,410230.46924655
1708732800,2024-02-24 00:00:00,BTC/USDT,50801,51698,50582,51563,5.89869335,304154.32520605
1708646400,2024-02-23 00:00:00,BTC/USDT,51295,51526,50553,50792,46.19894757,2346536.94497544
1708560000,2024-02-22 00:00:00,BTC/USDT,51858,52066,50960,51354,38.31650874,1967705.98983396
1708473600,2024-02-21 00:00:00,BTC/USDT,52253,52367,50603,51853,35.71316903,1851834.9537125903
1708387200,2024-02-20 00:00:00,BTC/USDT,51783,52972,50800,52268,92.96339944,4859010.96192992
1708300800,2024-02-19 00:00:00,BTC/USDT,52119,52488,51702,51729,23.14108781,1197065.33132349
1708214400,2024-02-18 00:00:00,BTC/USDT,51635,52378,51210,52073,31.19439950,1624385.9651635
1708128000,2024-02-17 00:00:00,BTC/USDT,52142,52152,50124,51680,22.46208486,1160840.5455648
1708041600,2024-02-16 00:00:00,BTC/USDT,51873,52557,51578,52123,125.72276565,6553047.71397495
1707955200,2024-02-15 00:00:00,BTC/USDT,51789,52810,51308,51915,68.24465180,3542921.098197
1707868800,2024-02-14 00:00:00,BTC/USDT,49708,52031,49288,51785,64.46219150,3338174.5868275003
1707782400,2024-02-13 00:00:00,BTC/USDT,49913,50300,48388,49700,37.74342316,1875848.131052
1707696000,2024-02-12 00:00:00,BTC/USDT,48302,50308,47601,50005,40.04051349,2002225.8770674502
1707609600,2024-02-11 00:00:00,BTC/USDT,47751,48556,47610,48302,16.60480893,802045.4809368601
1707523200,2024-02-10 00:00:00,BTC/USDT,47154,48171,46857,47754,12.84598965,613447.3897461
1707436800,2024-02-09 00:00:00,BTC/USDT,45376,48136,45253,47127,70.08841665,3303056.81146455
1707350400,2024-02-08 00:00:00,BTC/USDT,44383,45600,44334,45291,30.99207649,1403662.13630859
1707264000,2024-02-07 00:00:00,BTC/USDT,43116,44384,42833,44344,19.40561264,860522.48690816
1707177600,2024-02-06 00:00:00,BTC/USDT,42706,43386,42583,43104,14.34208328,618201.15770112
1707091200,2024-02-05 00:00:00,BTC/USDT,42582,43535,42292,42697,30.36283001,1296401.75293697
1707004800,2024-02-04 00:00:00,BTC/USDT,43004,43109,42232,42561,12.69423309,540279.25454349
1706918400,2024-02-03 00:00:00,BTC/USDT,43231,43376,42903,42983,5.24944551,225636.91635633
1706832000,2024-02-02 00:00:00,BTC/USDT,43084,43465,42598,43185,40.32099305,1741262.08486425
1706745600,2024-02-01 00:00:00,BTC/USDT,42594,43281,41885,43047,18.61002796,801105.87359412
1706659200,2024-01-31 00:00:00,BTC/USDT,42955,43736,42299,42623,17.90136679,763009.95669017
1706572800,2024-01-30 00:00:00,BTC/USDT,43305,43819,42687,42884,35.60406302,1526844.63854968
1706486400,2024-01-29 00:00:00,BTC/USDT,42036,43303,41827,43287,29.53904658,1278656.7093084601
1706400000,2024-01-28 00:00:00,BTC/USDT,42130,42808,41653,42035,20.58122469,865131.77984415
1706313600,2024-01-27 00:00:00,BTC/USDT,41795,42183,41419,42122,9.57542259,403335.95033598004
1706227200,2024-01-26 00:00:00,BTC/USDT,39954,42241,39848,41859,48.29258437,2021479.28914383
1706140800,2024-01-25 00:00:00,BTC/USDT,40056,40296,39554,39948,33.22458514,1327255.72717272
1706054400,2024-01-24 00:00:00,BTC/USDT,39934,40480,39490,40090,36.44815820,1461206.662238
1705968000,2024-01-23 00:00:00,BTC/USDT,39554,40157,38533,39871,67.27744885,2682419.16309835
1705881600,2024-01-22 00:00:00,BTC/USDT,41564,41663,39449,39533,48.19346403,1905232.21349799
1705795200,2024-01-21 00:00:00,BTC/USDT,41722,41855,41536,41537,2.77103386,115100.43344282001
1705708800,2024-01-20 00:00:00,BTC/USDT,41672,41823,41493,41693,6.84246236,285282.78317547997
1705622400,2024-01-19 00:00:00,BTC/USDT,41331,42135,40291,41641,32.85564284,1368141.82350044
1705536000,2024-01-18 00:00:00,BTC/USDT,42779,42915,40689,41317,58.10853887,2400870.50049179
1705449600,2024-01-17 00:00:00,BTC/USDT,43152,43192,42224,42782,33.26139130,1422988.8425966
1705363200,2024-01-16 00:00:00,BTC/USDT,42523,43549,42073,43139,30.97941581,1336421.01862759
1705276800,2024-01-15 00:00:00,BTC/USDT,41730,43384,41730,42594,98.09192692,4178127.53523048
1705190400,2024-01-14 00:00:00,BTC/USDT,42846,43043,41000,41741,44.33667355,1850657.09065055
1705104000,2024-01-13 00:00:00,BTC/USDT,42760,43231,42476,42814,19.83125284,849055.25909176
1705017600,2024-01-12 00:00:00,BTC/USDT,46309,46450,41485,42893,100.97266537,4331020.5357154105
1704931200,2024-01-11 00:00:00,BTC/USDT,46653,48957,45600,46399,97.87509175,4541306.38210825
1704844800,2024-01-10 00:00:00,BTC/USDT,46143,47680,44304,46650,93.66061759,4369267.8105735
1704758400,2024-01-09 00:00:00,BTC/USDT,46962,47925,44700,46104,73.49784231,3388544.52186024
1704672000,2024-01-08 00:00:00,BTC/USDT,43931,47250,43221,46916,136.50130514,6404095.23194824
1704585600,2024-01-07 00:00:00,BTC/USDT,43978,44470,43624,43920,47.19909710,2072984.3446320002
1704499200,2024-01-06 00:00:00,BTC/USDT,44119,44182,43434,43977,46.22179950,2032696.0766115002
1704412800,2024-01-05 00:00:00,BTC/USDT,44168,44345,42501,44093,111.36344343,4910348.3111589905
1704326400,2024-01-04 00:00:00,BTC/USDT,42837,44716,42642,44135,72.35127155,3193223.3698592503
1704240000,2024-01-03 00:00:00,BTC/USDT,44972,45500,41000,42825,96.43030129,4129627.65274425
1704153600,2024-01-02 00:00:00,BTC/USDT,44169,45879,44145,44965,37.49776139,1686086.8409013501
1704067200,2024-01-01 00:00:00,BTC/USDT,42306,44100,42201,44100,12.25729929,540546.898689
1703980800,2023-12-31 00:00:00,BTC/USDT,42158,42850,41961,42281,11.72569383,495774.06082623004
1703894400,2023-12-30 00:00:00,BTC/USDT,42054,42608,41535,42130,11.78156368,496357.2778384
1703808000,2023-12-29 00:00:00,BTC/USDT,42564,43092,41328,41999,58.28899385,2448079.45270615
1703721600,2023-12-28 00:00:00,BTC/USDT,43448,43752,42300,42577,15.68118128,667657.65535856
1703635200,2023-12-27 00:00:00,BTC/USDT,42509,43550,42133,43404,13.10230503,568692.44752212
1703548800,2023-12-26 00:00:00,BTC/USDT,43584,43592,41655,42507,27.53222089,1170312.11337123
1703462400,2023-12-25 00:00:00,BTC/USDT,42979,43799,42755,43622,16.79404186,732589.69401692
1703376000,2023-12-24 00:00:00,BTC/USDT,43701,43936,42603,43020,22.84587566,982829.5708932
1703289600,2023-12-23 00:00:00,BTC/USDT,43976,43993,43344,43719,9.59425209,419451.10712271
1703203200,2023-12-22 00:00:00,BTC/USDT,43862,44390,43434,43969,30.80686963,1354547.25076147
1703116800,2023-12-21 00:00:00,BTC/USDT,43623,44229,43325,43863,20.88701478,916167.12929514
1703030400,2023-12-20 00:00:00,BTC/USDT,42267,44283,42203,43644,37.06603914,1617710.21222616
1702944000,2023-12-19 00:00:00,BTC/USDT,42619,43480,41866,42302,38.07521790,1610657.8676058
1702857600,2023-12-18 00:00:00,BTC/USDT,41372,42746,40567,42656,32.14784166,1371298.33384896
1702771200,2023-12-17 00:00:00,BTC/USDT,42265,42400,41265,41368,13.44573815,556223.2957892
1702684800,2023-12-16 00:00:00,BTC/USDT,41939,42716,41644,42278,13.80535535,583662.8134873
1702598400,2023-12-15 00:00:00,BTC/USDT,43054,43074,41680,41952,27.22061196,1141959.11294592
1702512000,2023-12-14 00:00:00,BTC/USDT,42826,43411,41461,43001,63.48198807,2729788.96899807
1702425600,2023-12-13 00:00:00,BTC/USDT,41491,43445,40574,42867,41.32067234,1771293.26119878
1702339200,2023-12-12 00:00:00,BTC/USDT,41221,42071,40743,41498,22.74312722,943794.2933755601
1702252800,2023-12-11 00:00:00,BTC/USDT,43775,43795,40291,41184,65.66411122,2704310.7564844796
1702166400,2023-12-10 00:00:00,BTC/USDT,43709,43992,43582,43766,11.06003922,484053.67650252
1702080000,2023-12-09 00:00:00,BTC/USDT,44179,44342,43600,43702,17.02960547,744227.8182499399
1701993600,2023-12-08 00:00:00,BTC/USDT,43284,44700,43100,44163,30.03118971,1326267.43116273
1701907200,2023-12-07 00:00:00,BTC/USDT,43768,44042,42000,43305,92.37719337,4000394.35888785
1701820800,2023-12-06 00:00:00,BTC/USDT,44108,44271,43300,43765,39.22258749,1716576.54149985
1701734400,2023-12-05 00:00:00,BTC/USDT,41972,44400,41403,44097,63.09074208,2782112.45350176
1701648000,2023-12-04 00:00:00,BTC/USDT,39979,42400,39979,41990,80.20013410,3367603.630859
1701561600,2023-12-03 00:00:00,BTC/USDT,39457,40233,39298,39976,34.91384694,1395715.9452734399
1701475200,2023-12-02 00:00:00,BTC/USDT,38679,39700,38641,39427,40.65734759,1602997.24343093
1701388800,2023-12-01 00:00:00,BTC/USDT,37668,38950,37634,38684,45.42694067,1757295.77287828
1701302400,2023-11-30 00:00:00,BTC/USDT,37854,38112,37500,37710,19.70961647,743249.6370837
1701216000,2023-11-29 00:00:00,BTC/USDT,37797,38429,37592,37837,34.59195117,1308855.65641929
1701129600,2023-11-28 00:00:00,BTC/USDT,37245,38350,36876,37796,43.34369574,1638218.32418904
1701043200,2023-11-27 00:00:00,BTC/USDT,37457,37556,36725,37231,25.41324714,946160.6042693399
1700956800,2023-11-26 00:00:00,BTC/USDT,37790,37800,37186,37489,14.26546889,534798.16321721
1700870400,2023-11-25 00:00:00,BTC/USDT,37697,37874,37590,37780,12.74302107,481431.33602459996
1700784000,2023-11-24 00:00:00,BTC/USDT,37300,38400,37255,37709,55.00281333,2074101.08786097
1700697600,2023-11-23 00:00:00,BTC/USDT,37408,37629,36883,37294,18.11462383,675566.7811160199
1700611200,2023-11-22 00:00:00,BTC/USDT,35700,37842,35652,37402,36.31951366,1358422.4499113199
1700524800,2023-11-21 00:00:00,BTC/USDT,37452,37632,35771,35771,80.45152395,2877831.46321545
1700438400,2023-11-20 00:00:00,BTC/USDT,37367,37739,36680,37488,29.60537593,1109846.33286384
1700352000,2023-11-19 00:00:00,BTC/USDT,36536,37500,36387,37369,80.49656992,3008076.32134048
1700265600,2023-11-18 00:00:00,BTC/USDT,36576,36816,36212,36559,11.69284384,427478.67794656
1700179200,2023-11-17 00:00:00,BTC/USDT,36141,36780,35900,36525,30.19468461,1102860.85538025
1700092800,2023-11-16 00:00:00,BTC/USDT,37878,37921,35520,36198,30.22291204,1094008.97002392
1700006400,2023-11-15 00:00:00,BTC/USDT,35536,37955,35376,37840,73.20764445,2770177.265988
1699920000,2023-11-14 00:00:00,BTC/USDT,36459,36734,34812,35544,70.64494845,2511004.0477068
1699833600,2023-11-13 00:00:00,BTC/USDT,37075,37400,36363,36511,19.82935236,723989.48401596
1699747200,2023-11-12 00:00:00,BTC/USDT,37172,37224,36834,37061,3.38094564,125301.22636404
1699660800,2023-11-11 00:00:00,BTC/USDT,37316,37388,36688,37148,18.88746096,701631.3997420799
1699574400,2023-11-10 00:00:00,BTC/USDT,36692,37500,36100,37314,40.63171842,1516131.94112388
1699488000,2023-11-09 00:00:00,BTC/USDT,35616,37985,35570,36728,115.86184742,4255373.9320417605
1699401600,2023-11-08 00:00:00,BTC/USDT,35398,36095,35100,35626,28.17463285,1003749.4699140999
1699315200,2023-11-07 00:00:00,BTC/USDT,35056,35892,34523,35417,86.52768176,3064550.90489392
1699228800,2023-11-06 00:00:00,BTC/USDT,34998,35267,34750,35025,10.74007753,376171.21548825
1699142400,2023-11-05 00:00:00,BTC/USDT,35082,35354,34457,35011,6.94051026,242994.20471286
1699056000,2023-11-04 00:00:00,BTC/USDT,34680,35250,34587,35057,42.16133251,1478049.83380307
1698969600,2023-11-03 00:00:00,BTC/USDT,34938,34938,34122,34719,42.95327487,1491294.7502115301
1698883200,2023-11-02 00:00:00,BTC/USDT,35479,35914,34332,34918,66.97987129,2338803.14570422
1698796800,2023-11-01 00:00:00,BTC/USDT,34643,35600,34090,35423,46.43773611,1644963.9262245302
1698710400,2023-10-31 00:00:00,BTC/USDT,34475,34700,34087,34635,16.64955604,576657.3734454
1698624000,2023-10-30 00:00:00,BTC/USDT,34550,34831,34073,34478,37.78317164,1302688.19180392
1698537600,2023-10-29 00:00:00,BTC/USDT,34080,34729,33928,34528,5.15089939,177850.25413792
1698451200,2023-10-28 00:00:00,BTC/USDT,33890,34483,33862,34084,17.85683219,608632.26836396
1698364800,2023-10-27 00:00:00,BTC/USDT,34134,34242,33399,33899,38.58591111,1308023.80071789
1698278400,2023-10-26 00:00:00,BTC/USDT,34486,34817,33782,34188,20.00674373,683990.55464124
1698192000,2023-10-25 00:00:00,BTC/USDT,33898,35134,33700,34459,39.59587891,1364434.39135969
1698105600,2023-10-24 00:00:00,BTC/USDT,33071,35232,32871,33833,74.43644014,2518408.0792566203
1698019200,2023-10-23 00:00:00,BTC/USDT,29933,34655,29893,33069,143.64603804,4750230.83194476
1697932800,2023-10-22 00:00:00,BTC/USDT,29913,30198,29662,29988,8.42589018,252675.59471784
1697846400,2023-10-21 00:00:00,BTC/USDT,29657,30350,29470,29880,9.11915703,272480.41205640003
1697760000,2023-10-20 00:00:00,BTC/USDT,28732,30225,28583,29692,31.02812832,921287.18607744
1697673600,2023-10-19 00:00:00,BTC/USDT,28301,28900,28157,28692,26.48612258,759939.82906536
1697587200,2023-10-18 00:00:00,BTC/USDT,28394,28952,28166,28333,10.79779057,305933.80021981
1697500800,2023-10-17 00:00:00,BTC/USDT,28521,28611,28078,28399,27.72856563,787463.5353263699
1697414400,2023-10-16 00:00:00,BTC/USDT,27139,29987,27110,28511,130.25310392,3713646.24586312
1697328000,2023-10-15 00:00:00,BTC/USDT,26851,27278,26812,27159,17.41613291,473004.75370269007
1697241600,2023-10-14 00:00:00,BTC/USDT,26873,26964,26810,26854,14.05216654,377356.88026516
1697155200,2023-10-13 00:00:00,BTC/USDT,26754,27130,26693,26862,20.74870311,557351.66294082
1697068800,2023-10-12 00:00:00,BTC/USDT,26875,26930,26559,26762,9.12892507,244308.29272333998
1696982400,2023-10-11 00:00:00,BTC/USDT,27385,27470,26559,26879,12.20644859,328097.13165061
1696896000,2023-10-10 00:00:00,BTC/USDT,27588,27717,27295,27409,20.30220470,556463.1286223
1696809600,2023-10-09 00:00:00,BTC/USDT,27902,27983,27278,27574,28.62253379,789237.7467254599
1696723200,2023-10-08 00:00:00,BTC/USDT,27957,28092,27700,27917,8.03841353,224408.39051701
1696636800,2023-10-07 00:00:00,BTC/USDT,27935,28031,27867,27951,7.39752702,206768.27773602
1696550400,2023-10-06 00:00:00,BTC/USDT,27414,28312,27200,27935,57.26543694,1599709.9809189
1696464000,2023-10-05 00:00:00,BTC/USDT,27779,28100,27353,27421,49.71725879,1363296.95328059
1696377600,2023-10-04 00:00:00,BTC/USDT,27433,27839,27213,27795,35.20740604,978589.8508818
1696291200,2023-10-03 00:00:00,BTC/USDT,27501,27663,27181,27431,38.58395954,1058396.5941417401
1696204800,2023-10-02 00:00:00,BTC/USDT,27997,28598,27300,27553,50.30161544,1385960.41021832
1696118400,2023-10-01 00:00:00,BTC/USDT,26954,28113,26954,27962,43.14268010,1206355.6209562
1696032000,2023-09-30 00:00:00,BTC/USDT,26902,27094,26887,26969,21.95451425,592091.2948082499
1695945600,2023-09-29 00:00:00,BTC/USDT,27032,27244,26695,26916,41.55909015,1118604.4704774
1695859200,2023-09-28 00:00:00,BTC/USDT,26368,27293,26346,27017,39.52915714,1067959.23845138
1695772800,2023-09-27 00:00:00,BTC/USDT,26220,26850,26114,26375,44.27727630,1167813.1624125
1695686400,2023-09-26 00:00:00,BTC/USDT,26303,26403,26093,26229,32.35620423,848670.8807486701
1695600000,2023-09-25 00:00:00,BTC/USDT,26220,26426,26000,26303,40.58500615,1067507.41676345
1695513600,2023-09-24 00:00:00,BTC/USDT,26580,26731,26143,26254,46.78394082,1228265.58228828
1695427200,2023-09-23 00:00:00,BTC/USDT,26589,26640,26510,26573,18.51934499,492114.55441927
1695340800,2023-09-22 00:00:00,BTC/USDT,26558,26744,26482,26586,46.20269273,1228344.7889197802
1695254400,2023-09-21 00:00:00,BTC/USDT,27122,27168,26376,26562,34.75067148,923047.33585176
1695168000,2023-09-20 00:00:00,BTC/USDT,27196,27376,26834,27133,25.99758819,705392.56035927
1695081600,2023-09-19 00:00:00,BTC/USDT,26747,27483,26695,27202,57.85007786,1573637.81794772
1694995200,2023-09-18 00:00:00,BTC/USDT,26523,27412,26365,26738,44.49009330,1189576.1146554
1694908800,2023-09-17 00:00:00,BTC/USDT,26567,26625,26414,26528,21.48498884,569953.78394752
1694822400,2023-09-16 00:00:00,BTC/USDT,26614,26751,26448,26553,27.43446225,728467.27612425
1694736000,2023-09-15 00:00:00,BTC/USDT,26511,26888,26222,26603,41.69433609,1109194.42300227
1694649600,2023-09-14 00:00:00,BTC/USDT,26228,26828,26148,26518,54.74095110,1451620.5412698
1694563200,2023-09-13 00:00:00,BTC/USDT,25832,26407,25771,26222,64.24121741,1684533.2029250201
1694476800,2023-09-12 00:00:00,BTC/USDT,25158,26540,25131,25835,123.33066462,3186247.7204576996
1694390400,2023-09-11 00:00:00,BTC/USDT,25852,25898,24908,25120,45.82437916,1151108.4044992
1694304000,2023-09-10 00:00:00,BTC/USDT,25906,26014,25577,25847,14.37291087,371496.62725689
1694217600,2023-09-09 00:00:00,BTC/USDT,25903,25926,25801,25906,11.66840260,302281.6377556
1694131200,2023-09-08 00:00:00,BTC/USDT,26273,26443,25663,25914,26.88198535,696619.7683599
1694044800,2023-09-07 00:00:00,BTC/USDT,25758,26418,25627,26245,44.06311548,1156436.4657726
1693958400,2023-09-06 00:00:00,BTC/USDT,25801,26050,25417,25757,51.97819295,1338802.31581315
1693872000,2023-09-05 00:00:00,BTC/USDT,25827,25894,25593,25798,37.40038375,964855.0999825001
1693785600,2023-09-04 00:00:00,BTC/USDT,25977,26093,25642,25833,37.36853283,965341.30859739
1693699200,2023-09-03 00:00:00,BTC/USDT,25875,26125,25801,25978,27.94853637,726047.07781986
1693612800,2023-09-02 00:00:00,BTC/USDT,25812,25946,25753,25867,26.07960953,674601.2597125099
1693526400,2023-09-01 00:00:00,BTC/USDT,25945,26153,25366,25810,60.98500797,1574023.0557056998
